committee,year,meeting_date,meeting_title,document_name,url,is_pdf,file_size
Drug Safety and Risk Management Advisory Committee,2009,2009-09-23,"September 23, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Meeting Roster for the September 23, 2009 Joint Meeting of the Anesthetic Life Support Drugs Advisory Committee with the Drug Safety and Risk Management Advisory Committee Meeting Announcement",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM182975.pdf,True,62KB
Drug Safety and Risk Management Advisory Committee,2009,2009-09-23,"September 23, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Committee Roster for the September 23, 2009 Joint Meeting of the Anesthetic Life Support Drugs Advisory Committee with the Drug Safety and Risk Management Advisory Committee Meeting Announcement",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM182984.pdf,True,47KB
Drug Safety and Risk Management Advisory Committee,2009,2009-09-23,"September 23, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Briefing Information for the September 23, 2009 Joint Meeting of the Anesthetic Life Support Drugs Advisory Committee with the Drug Safety and Risk Management Advisory Committee Meeting Announcement",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/ucm183033.htm,False,
Drug Safety and Risk Management Advisory Committee,2009,2009-09-23,"September 23, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Draft Questions for the September 23, 2009 Joint Meeting of the Anesthetic Life Support Drugs Advisory Committee with the Drug Safety and Risk Management Advisory Committee Meeting Announcement",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM182977.pdf,True,52KB
Drug Safety and Risk Management Advisory Committee,2009,2009-09-23,"September 23, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Slides for the September 23, 2009 Joint Meeting of the Anesthetic Life Support Drugs Advisory Committee with the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/ucm187486.htm,False,
Drug Safety and Risk Management Advisory Committee,2009,2009-09-23,"September 23, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Transcript for the September 23, 2009 Joint Meeting of the Anesthetic Life Support Drugs Advisory Committee with the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM187490.pdf,True,471KB
Drug Safety and Risk Management Advisory Committee,2009,2009-09-23,"September 23, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Minutes for the September 23, 2009 Joint Meeting of the Anesthetic Life Support Drugs Advisory Committee with the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM187630.pdf,True,66KB
Drug Safety and Risk Management Advisory Committee,2009,2009-09-23,"September 23, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Final Agenda for the September 23, 2009 Joint Meeting of the Anesthetic Life Support Drugs Advisory Committee with the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM248760.pdf,True,61KB
Drug Safety and Risk Management Advisory Committee,2009,2009-09-23,"September 23, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Final Questions for the September 23, 2009 Joint Meeting of the Anesthetic Life Support Drugs Advisory Committee with the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM248763.pdf,True,44KB
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","June 29-30, 2009: Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee: Meeting Announcement",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/AdvisoryCommittees/Calendar/ucm143083.htm,False,
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Draft Agenda for the June 29-30, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM169006.pdf,True,67KB
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Meeting Roster for the June 29-30, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM169007.pdf,True,93KB
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Briefing Information for the June 29-30, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/ucm161515.htm,False,
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Questions and Vote Results for the June 29-30, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM170188.pdf,True,806KB
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Slides for the June 29, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/ucm171562.htm,False,
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Slides for the June 30, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/ucm171595.htm,False,
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Copies of packing labels provided for the Committee Members to examine during the June 29-30, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM172107.pdf,True,695KB
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Submitting Comments to the FDA regarding the June 29-30, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM172110.pdf,True,66KB
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Written comments from the public received on or before June 8, 2009 that were provided to the committee before the Advisory Committee meeting",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM174694.pdf,True,3.9MB
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Meeting Transcript for the June 29, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM174697.pdf,True,969KB
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Meeting Transcript for the June 30, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM174699.pdf,True,830KB
Drug Safety and Risk Management Advisory Committee,2009,,"June 29-30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Minutes for the June 29-30, 2009 Joint Meeting of the Drug Safety and Risk Management Advisory Committee with the Anesthetic and Life Support Drugs Advisory Committee and the Nonprescription Drugs Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM179888.pdf,True,181KB
Drug Safety and Risk Management Advisory Committee,2009,2009-01-30,"January 30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","January 30, 2009: Joint Meeting of the Anesthetic and Life Support Drugs Advisory Committee and the Drug Safety and Risk Management Advisory Committee Meeting Announcement",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/AdvisoryCommittees/Calendar/ucm119906.htm,False,
Drug Safety and Risk Management Advisory Committee,2009,2009-01-30,"January 30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Final Agenda for the January 30, 2009 Joint Meeting of the Anesthetic and Life Support Drugs Advisory Committee and the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM143891.pdf,True,85KB
Drug Safety and Risk Management Advisory Committee,2009,2009-01-30,"January 30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Draft Agenda for the January 30, 2009 Joint Meeting of the Anesthetic and Life Support Drugs Advisory Committee and the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM143899.pdf,True,87KB
Drug Safety and Risk Management Advisory Committee,2009,2009-01-30,"January 30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Final Meeting Roster for the January 30, 2009 Joint Meeting of the Anesthetic and Life Support Drugs Advisory Committe and the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM143921.pdf,True,97KB
Drug Safety and Risk Management Advisory Committee,2009,2009-01-30,"January 30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Draft Meeting Roster for the January 30, 2009 Joint Meeting of the Anesthetic and Life Support Drugs Advisory Committee and the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/UCM143928.pdf,True,98KB
Drug Safety and Risk Management Advisory Committee,2009,2009-01-30,"January 30, 2009 Meeting of the Drug Safety and Risk Management Advisory Committee","Briefing Information for the January 30, 2009 Joint Meeting of the Anesthetic and Life Support Drugs Advisory Committee and the Drug Safety and Risk Management Advisory Committee",https://wayback.archive-it.org/7993/20170403223902/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/DrugSafetyandRiskManagementAdvisoryCommittee/ucm143930.htm,False,
