Year,Brand Name,Generic Name,Application Number,SPL Set ID,Review Document URL,Review Document Title
1999,N/A,N/A,NDA020859,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20859_Sonata.cfm,
2003,N/A,N/A,NDA021158,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21158_Factive.cfm,
2003,"CARBIDOPA, LEVODOPA, AND ENTACAPONE","CARBIDOPA, LEVODOPA, AND ENTACAPONE",NDA021485,9c16c0e0-3b97-486b-b7d5-579f5853e2c5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-485_Stalevo.cfm,
2009,ULORIC,FEBUXOSTAT,NDA021856,54de10ef-fe5f-4930-b91d-6bbb04c664bd,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021856s000TOC.cfm,
2009,ULORIC,FEBUXOSTAT,NDA021856,54de10ef-fe5f-4930-b91d-6bbb04c664bd,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021856s000_SumR.pdf,
1992,N/A,N/A,NDA050675,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/050674s012.cfm,
1992,N/A,N/A,NDA050675,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/50675S14_Vantin.cfm,
1986,N/A,N/A,NDA018731,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/18-731S043_review.pdf,
1986,N/A,N/A,NDA018731,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018731Orig1s000rev.pdf,
2013,ABILIFY MAINTENA,ARIPIPRAZOLE,NDA202971,ee49f3b1-1650-47ff-9fb1-ea53fe0b92b6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/202971Orig1s003TOC.cfm,
2013,ABILIFY MAINTENA,ARIPIPRAZOLE,NDA202971,ee49f3b1-1650-47ff-9fb1-ea53fe0b92b6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/202971Orig1s000SumR.pdf,
2013,ABILIFY MAINTENA,ARIPIPRAZOLE,NDA202971,ee49f3b1-1650-47ff-9fb1-ea53fe0b92b6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/202971s000TOC.cfm,
2010,TRIBENZOR,OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE,NDA200175,2f56d0bc-236b-41a0-9fc0-21cdfea8d890,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/200175_tribenzor_toc.cfm,
2010,TRIBENZOR,OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE,NDA200175,2f56d0bc-236b-41a0-9fc0-21cdfea8d890,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/200175Orig1s000SumR.pdf,
2015,ODOMZO,SONIDEGIB,NDA205266,028312dc-d155-4fd5-8abd-6bb9f011d3cc,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205266Orig1s000TOC.cfm,
2016,ESMOLOL HYDROCHLORIDE IN WATER,ESMOLOL HYDROCHLORIDE,NDA205703,60b10020-f802-4fef-a487-0f11eca246c5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/205703Orig1s000TOC.cfm,
2016,ESMOLOL HYDROCHLORIDE IN WATER,ESMOLOL HYDROCHLORIDE,NDA205703,60b10020-f802-4fef-a487-0f11eca246c5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/205703Orig1s000SumR.pdf,
1991,N/A,N/A,NDA020007,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020007_s030_Zofran_Injection.pdf,
1991,N/A,N/A,NDA020007,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/20-007s022_Zofran.cfm,
1991,N/A,N/A,NDA020007,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020007_s037_Zofran Inj.pdf,
1991,N/A,N/A,NDA020007,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020007s35_ondansetron_Zofran-MedRev.pdf,
1991,N/A,N/A,NDA020007,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020007s35_ondansetron_Zofran-StatsRev.pdf,
1991,N/A,N/A,NDA020007,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020007s35_ondansetron_Zofran-ClinPharmRev.pdf,
1991,N/A,N/A,NDA020007,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/20007Orig1s041.pdf,
2017,SPIRONOLACTONE,SPIRONOLACTONE,NDA209478,522bd365-ddcc-48f4-8a98-66dc4c3bb314,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209478Orig1s000TOC.cfm,
2020,FERRIPROX,DEFERIPRONE,NDA212269,946718ff-df43-1baa-74d1-e5bcfbe8ad86,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212269Orig1s000TOC.cfm,
2020,ORIAHNN,ELAGOLIX AND ESTRADIOL AND NORETHISTERONE,NDA213388,99f6eee7-7e52-6999-7eb8-488d06dd1710,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213388Orig1s000TOC.cfm,
1997,PROPECIA,FINASTERIDE,NDA020788,6f904709-65aa-44ce-b144-b4c8a0416e36,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020788_propecia_toc.cfm,
1997,PROPECIA,FINASTERIDE,NDA020788,6f904709-65aa-44ce-b144-b4c8a0416e36,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/020788Orig1s017.pdf,
1997,PROPECIA,FINASTERIDE,NDA020788,6f904709-65aa-44ce-b144-b4c8a0416e36,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/020788Orig1s023.pdf,
1997,PROPECIA,FINASTERIDE,NDA020788,6f904709-65aa-44ce-b144-b4c8a0416e36,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/020788Orig1s021.pdf,
1997,PROPECIA,FINASTERIDE,NDA020788,6f904709-65aa-44ce-b144-b4c8a0416e36,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/020788Orig1s018.pdf,
1997,PROPECIA,FINASTERIDE,NDA020788,6f904709-65aa-44ce-b144-b4c8a0416e36,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/020788Orig1s020.pdf,
2001,GEODON,ZIPRASIDONE,NDA020825,a2b4cc65-6a6d-49c4-adfc-a4458562a167,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/020825Orig1s034.pdf,
2001,GEODON,ZIPRASIDONE,NDA020825,a2b4cc65-6a6d-49c4-adfc-a4458562a167,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-825_Geodan.cfm,
2001,GEODON,ZIPRASIDONE,NDA020825,a2b4cc65-6a6d-49c4-adfc-a4458562a167,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020825_Ziprasidone_Clinical_PREA.pdf,
2001,GEODON,ZIPRASIDONE,NDA020825,a2b4cc65-6a6d-49c4-adfc-a4458562a167,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020825_Ziprasidone_Clinpharm_PREA.pdf,
2001,GEODON,ZIPRASIDONE,NDA020825,a2b4cc65-6a6d-49c4-adfc-a4458562a167,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020825_Ziprasidone_Statistical_PREA.pdf,
2001,GEODON,ZIPRASIDONE,NDA020825,a2b4cc65-6a6d-49c4-adfc-a4458562a167,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/020825_s021_GEODON.pdf,
2024,REZDIFFRA,RESMETIROM,NDA217785,e67ea09f-a840-439c-86c8-f98585f978b2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217785Orig1s000TOC.cfm,
1997,AVALIDE,IRBESARTAN AND HYDROCHLOROTHIAZIDE,NDA020758,0d91895e-c869-4b33-9b83-d55c1ad6317e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20758-s016_avalide.pdf,
1997,AVALIDE,IRBESARTAN AND HYDROCHLOROTHIAZIDE,NDA020758,0d91895e-c869-4b33-9b83-d55c1ad6317e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/20-758s030_Avalide.pdf,
1997,AVALIDE,IRBESARTAN AND HYDROCHLOROTHIAZIDE,NDA020758,0d91895e-c869-4b33-9b83-d55c1ad6317e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020757_020758_toc.cfm,
1997,AVALIDE,IRBESARTAN AND HYDROCHLOROTHIAZIDE,NDA020758,0d91895e-c869-4b33-9b83-d55c1ad6317e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/20-757s030_Avapro.PDF,
1997,AVALIDE,IRBESARTAN AND HYDROCHLOROTHIAZIDE,NDA020758,0d91895e-c869-4b33-9b83-d55c1ad6317e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/20-758s031_Avalide.pdf,
1997,AVALIDE,IRBESARTAN AND HYDROCHLOROTHIAZIDE,NDA020758,0d91895e-c869-4b33-9b83-d55c1ad6317e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-757s024_Avapro_P1.PDF,
1997,AVALIDE,IRBESARTAN AND HYDROCHLOROTHIAZIDE,NDA020758,0d91895e-c869-4b33-9b83-d55c1ad6317e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-757s029_Avapro_P1.PDF,
1997,AVALIDE,IRBESARTAN AND HYDROCHLOROTHIAZIDE,NDA020758,0d91895e-c869-4b33-9b83-d55c1ad6317e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20758S003.cfm,
2009,N/A,N/A,NDA022239,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022239s000Sumr.pdf,
2009,N/A,N/A,NDA022239,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022239_sumavel_dosepro_toc.cfm,
2024,PIASKY,CROVALIMAB,BLA761388,2597efc2-a97b-487c-b500-a67fd282a73b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/761388Orig1s000TOC.cfm,
2003,N/A,N/A,NDA021159,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21159_Loprox.cfm,
2006,N/A,N/A,NDA021858,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021858s000TOC.cfm,
1985,FOAMING HAND WASH,CHLORHEXIDINE GLUCONATE,NDA019422,9b926809-65e9-4e5b-e053-2995a90add10,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/019422_S032_ChlorhexidineTOC.cfm,
2015,FERRIPROX,DEFERIPRONE,NDA208030,f057cf4d-b06f-4fbd-aa2e-68c5e4d8a846,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208030Orig1s000TOC.cfm,
2015,FERRIPROX,DEFERIPRONE,NDA208030,f057cf4d-b06f-4fbd-aa2e-68c5e4d8a846,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208030Orig1s000SumR.pdf,
2021,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,NDA214253,6279390b-ee61-4ef9-ac15-25537ca783c1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214253Orig1s000TOC.cfm,
2018,XOFLUZA,BALOXAVIR MARBOXIL,NDA210854,e49e1a61-1b7c-4be5-ac84-af6240b511e7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/210854Orig1s001.pdf,
2018,XOFLUZA,BALOXAVIR MARBOXIL,NDA210854,e49e1a61-1b7c-4be5-ac84-af6240b511e7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/210854Orig1s000TOC.cfm,
2018,XOFLUZA,BALOXAVIR MARBOXIL,NDA210854,e49e1a61-1b7c-4be5-ac84-af6240b511e7,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/214410Orig1s000, 210854Orig1s004, s010TOC.cfm",
2018,XOFLUZA,BALOXAVIR MARBOXIL,NDA210854,e49e1a61-1b7c-4be5-ac84-af6240b511e7,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/214410Orig1s000, 210854Orig1s004, s010TOC.cfm",
2018,N/A,N/A,NDA211210,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/211210Orig1s000TOC.cfm,
2023,OJJAARA,MOMELOTINIB,NDA216873,4a672fd1-eb7b-4aa9-9b23-845e4b5dc400,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216873Orig1s000TOC.cfm,
2010,AMPYRA,DALFAMPRIDINE,NDA022250,974fb2af-7012-4989-b330-e44a31c9c3e5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022250s000TOC.cfm,
2001,CLARINEX,DESLORATADINE,NDA021165,c671342e-69a2-4ca5-abc2-8166ed4240d4,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21165s001_Clarinex.cfm,
2001,CLARINEX,DESLORATADINE,NDA021165,c671342e-69a2-4ca5-abc2-8166ed4240d4,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-165_Clarinex.cfm,
2002,N/A,N/A,NDA021492,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-492_Eloxatin.cfm,
2002,N/A,N/A,NDA021492,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021492s008_oxaliplatin_Eloxatin-MedRev.pdf,
2002,N/A,N/A,NDA021492,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021492s008_oxaliplatin_Eloxatin-ClinPharmRev.pdf,
2002,N/A,N/A,NDA021492,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021492s008_oxaliplatin_Eloxatin-StatsRev.pdf,
2002,N/A,N/A,NDA021492,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021492_s002_EloxatinTOC.cfm,
2007,N/A,N/A,NDA021864,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021864_lybrel_toc.cfm,
1982,N/A,N/A,NDA018662,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/018662_S057_ACCUTANE_AP.pdf,
1982,N/A,N/A,NDA018662,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/018662_S055_ACCUTANE_AP.pdf,
1982,N/A,N/A,NDA018662,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/018662_S053_ACCUTANE_AP.pdf,
1982,N/A,N/A,NDA018662,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/018662_S056_ACCUTANE_AP.pdf,
1982,N/A,N/A,NDA018662,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/018662_S048_ACCUTANE_AP.pdf,
1982,N/A,N/A,NDA018662,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/018662_S054_ACCUTANE_AP.pdf,
1982,N/A,N/A,NDA018662,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/018662_S038_ACCUTANE_AP.pdf,
1982,N/A,N/A,NDA018662,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/018662_S052_ACCUTANE_AP.pdf,
1982,N/A,N/A,NDA018662,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/018662_S042_ACCUTANE_AP.pdf,
2010,N/A,N/A,NDA200179,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/200179_staxyn_toc.cfm,
2012,STENDRA,AVANAFIL,NDA202276,fa7d93e3-b69b-4e02-8146-89760cd8e9d6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202276Orig1s000TOC.cfm,
2012,MYRBETRIQ,MIRABEGRON,NDA202611,ba9e9e15-e666-4c56-9271-2e24739cfa2d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202611Orig1s000TOC.cfm,
2013,MEKINIST,TRAMETINIB,NDA204114,0002ad27-779d-42ab-83b5-bc65453412a1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204114Orig1s000TOC.cfm,
2013,MEKINIST,TRAMETINIB,NDA204114,0002ad27-779d-42ab-83b5-bc65453412a1,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/204114Orig1s000SumR.pdf,
1990,N/A,N/A,NDA019857,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-537S038_Cipro.cfm,
1990,N/A,N/A,NDA019857,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/019857_S041_Cipro.pdf,
1990,N/A,N/A,NDA019857,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019857_S033_CIPRO.pdf,
1990,N/A,N/A,NDA019857,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019537s49_19847s27_19857s31_20780s13TOC.cfm,
1990,N/A,N/A,NDA019857,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019857_S013_CIPRO.pdf,
1990,N/A,N/A,NDA019857,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019857_S036_CIPRO.pdf,
1990,N/A,N/A,NDA019857,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/019857_S028_CIPRO.pdf,
1990,N/A,N/A,NDA019857,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019857_S034_CIPRO.pdf,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019787-S8_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019787-S6_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019787-S4_Norvasc Tablets_toc.cfm,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/19787-s018_Norvasc.pdf,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019787-S2_Norvasc Tablets_toc.cfm,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/019787-S16_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019787_S30_NorvascTOC.cfm,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/19787s022_Norvasc.pdf,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019787-S14_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19787-s017_norvase.pdf,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019787-S12_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019787-S10_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019787-S9_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/19-787s007_Amlodipine.cfm,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019787-S5_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/019787-S19_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019787-S3_Norvasc_toc.cfm,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19787-s017_norvase.pdf,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019787-S15_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19787s021_norvasc.pdf,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/19787-S013_Norvasc.pdf,
1992,NORVASC,AMLODIPINE BESYLATE,NDA019787,7367289c-b0b0-466a-83e2-558e2985c29f,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019787-S11_Norvasc 2.5 mg, 5.0 mg, & 10.0 mg Tablets_toc.cfm",
2016,EQUATE LANSOPRAZOLE,LANSOPRAZOLE,NDA208025,89b91d5f-008c-4e9d-83e0-23b673b9c469,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208025Orig1s000TOC.cfm,
2018,VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,NDA209481,caf22ccb-df75-45ea-a1d0-ccb2d37272fb,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/209481Orig1s000TOC.cfm,
1996,DENAVIR,PENCICLOVIR,NDA020629,61229829-55a0-4d6f-a423-4b48a2b4d8e5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020629Orig1s000rev.pdf,
1996,N/A,N/A,NDA020665,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-283s001_Diovan.cfm,
1996,N/A,N/A,NDA020665,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020665s004_diovan_toc.cfm,
1996,N/A,N/A,NDA020665,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020665_s000.pdf,
2009,N/A,N/A,NDA022246,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022246_metozolv_odt_toc.cfm,
2009,N/A,N/A,NDA022246,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022246s000_SumR.pdf,
2000,MICARDIS HCT,TELMISARTAN AND HYDROCHLOROTHIAZIDE,NDA021162,b078dae2-664d-4144-847a-3b9d9b557402,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-162_Micards.cfm,
2003,ELIGARD,LEUPROLIDE ACETATE,NDA021488,b78d1919-9dee-44fa-90f9-e0a26d32481d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021488_eligard.cfm,
2006,N/A,N/A,NDA021860,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021860_sarafem_toc.cfm,
1992,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,NDA050680,b52bdaf7-3b54-4165-9ab0-9dfa08170e47,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/050680S002.cfm,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019735_S053_floxin.pdf,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019735_S019_Floxin.pdf,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019735_s007_FloxinTOC.cfm,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019735_S023_FLOXIN.pdf,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019735_s001_FloxinTOC.cfm,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019735_S052_Floxin.pdf,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019735_s008_FloxinTOC.cfm,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019735_S018_Floxin.pdf,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019735_s016_FloxinTOC.cfm,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019735_S022_FLOXIN.pdf,
1990,N/A,N/A,NDA019735,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019735_s004_FloxinTOC.cfm,
2015,NARCAN,NALOXONE HYDROCHLORIDE NASAL,NDA208411,a0ebc83d-2892-40de-bc0a-775ce90b30db,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/208411Orig1s006TOC.cfm,
2015,NARCAN,NALOXONE HYDROCHLORIDE NASAL,NDA208411,a0ebc83d-2892-40de-bc0a-775ce90b30db,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208411Orig1s000TOC.cfm,
2015,NARCAN,NALOXONE HYDROCHLORIDE NASAL,NDA208411,a0ebc83d-2892-40de-bc0a-775ce90b30db,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/208411 naloxone DD clinical prea.pdf,
2015,NARCAN,NALOXONE HYDROCHLORIDE NASAL,NDA208411,a0ebc83d-2892-40de-bc0a-775ce90b30db,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/208411 naloxone clinpharm prea.pdf,
2015,NARCAN,NALOXONE HYDROCHLORIDE NASAL,NDA208411,a0ebc83d-2892-40de-bc0a-775ce90b30db,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/208411 naloxone CDTL clinical prea.pdf,
2015,NARCAN,NALOXONE HYDROCHLORIDE NASAL,NDA208411,a0ebc83d-2892-40de-bc0a-775ce90b30db,http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2017/208411s001SumR.pdf,
